160;196;196;232;land;false;plains;1
161;247;202;247;land;true;plains;1
162;99;176;231;land;false;plains;1
163;158;148;231;land;true;plains;1
164;224;178;102;land;false;plains;1
165;226;252;172;land;false;plains;1
166;161;254;107;land;false;plains;1
167;137;147;217;land;false;plains;1
168;184;192;171;land;true;plains;1
169;201;157;187;land;true;plains;1
170;211;107;230;land;false;plains;1
171;131;217;225;land;true;plains;1
172;200;235;85;land;false;plains;1
173;238;71;201;land;false;plains;1
174;166;126;236;land;false;plains;1
175;177;225;162;land;false;plains;1
176;141;157;217;land;false;plains;1
177;221;173;254;land;false;plains;1
178;209;177;186;land;false;plains;1
179;213;250;113;land;false;plains;1
180;253;191;162;land;false;plains;1
181;177;129;217;land;false;plains;1
182;245;178;132;land;false;plains;1
183;224;170;121;land;false;plains;1
184;220;171;206;land;false;plains;1
185;177;199;164;land;false;plains;1
186;193;228;161;land;false;plains;1
187;245;186;109;land;false;plains;1
188;181;241;247;land;false;plains;1
189;205;207;234;land;false;plains;1
190;86;178;248;land;false;plains;1
191;183;213;199;land;false;plains;1
192;209;224;248;land;false;plains;1
193;233;175;111;land;true;plains;1
194;214;235;65;land;true;plains;1
195;245;115;243;land;false;plains;1
196;136;161;244;land;false;plains;1
197;231;240;86;land;false;plains;1
198;243;149;242;land;true;plains;1
199;123;187;214;land;true;plains;1
200;158;234;209;land;false;plains;1
201;213;230;89;land;false;plains;1
202;167;132;253;land;false;plains;1
203;178;254;235;land;false;plains;1
204;203;198;214;land;true;plains;1
205;70;240;244;land;false;plains;1
206;231;153;174;land;false;plains;1
207;106;239;193;land;false;plains;1
208;85;221;243;land;false;plains;1
209;80;251;185;land;false;plains;1
210;242;151;156;land;false;plains;1
211;201;168;249;land;true;plains;1
212;154;200;240;land;false;plains;1
213;182;184;226;land;false;plains;1
214;86;236;241;land;false;plains;1
215;180;228;141;land;false;plains;1
216;206;121;181;land;true;plains;1
217;196;238;222;land;false;plains;1
218;136;236;150;land;true;plains;1
219;228;125;155;land;false;plains;1
220;187;223;131;land;false;plains;1
221;167;142;230;land;false;plains;1
222;201;161;188;land;true;plains;1
223;218;237;92;land;false;plains;1
224;227;199;106;land;false;plains;1
225;242;184;128;land;false;plains;1
226;209;245;129;land;false;plains;1
227;197;238;199;land;false;plains;1
228;251;242;122;land;true;plains;1
229;245;90;228;land;false;plains;1
230;181;238;159;land;false;plains;1
231;160;131;237;land;false;plains;1
232;111;252;209;land;false;plains;1
233;151;193;240;land;true;plains;1
234;76;201;235;land;false;plains;1
235;42;250;227;land;true;plains;1
236;240;184;200;land;false;plains;1
237;77;175;252;land;false;plains;1
238;239;187;140;land;true;plains;1
239;183;138;187;land;false;plains;1
240;233;222;208;land;false;plains;1
241;251;180;95;land;true;plains;1
242;209;56;240;land;false;plains;1
243;165;116;247;land;false;plains;1
244;147;253;105;land;false;plains;1
245;205;139;162;land;true;plains;1
246;141;225;235;land;false;plains;1
247;203;169;247;land;false;plains;1
248;203;226;165;land;false;plains;1
249;228;234;254;land;false;plains;1
250;240;180;132;land;false;plains;1
251;250;123;202;land;false;plains;1
252;205;154;191;land;true;plains;1
253;233;129;218;land;false;plains;1
254;189;86;241;land;false;plains;1
255;224;240;84;land;false;plains;1
256;133;202;232;land;false;plains;1
257;62;254;187;land;false;plains;1
258;224;229;236;land;false;plains;1
259;187;173;164;land;false;plains;1
260;177;244;128;land;false;plains;1
261;223;222;164;land;false;plains;1
262;250;236;184;land;false;plains;1
263;238;254;16;land;false;plains;1
264;236;250;158;land;false;plains;1
265;90;241;182;land;false;plains;1
266;254;155;144;land;true;plains;1
267;242;157;163;land;false;plains;1
268;96;233;211;land;false;plains;1
269;249;220;70;land;false;plains;1
270;224;155;252;land;true;plains;1
271;199;232;120;land;false;plains;1
272;89;253;242;land;false;plains;1
273;171;144;216;land;false;plains;1
274;228;89;184;land;false;plains;1
275;106;188;225;land;false;plains;1
276;174;193;191;land;false;plains;1
277;115;230;197;land;false;plains;1
278;248;170;201;land;false;plains;1
279;253;188;83;land;false;plains;1
280;212;248;112;land;false;plains;1
281;208;132;232;land;false;plains;1
282;242;222;182;land;false;plains;1
283;88;244;177;land;false;plains;1
284;218;249;133;land;false;plains;1
285;223;143;198;land;false;plains;1
286;170;232;144;land;false;plains;1
287;28;252;229;land;false;plains;1
288;119;209;248;land;false;plains;1
289;210;93;213;land;true;plains;1
290;176;197;135;land;false;plains;1
291;238;221;233;land;false;plains;1
292;119;225;172;land;false;plains;1
293;235;252;98;land;true;plains;1
294;74;209;253;land;false;plains;1
295;198;207;135;land;false;plains;1
296;205;197;165;land;true;plains;1
297;200;193;251;land;false;plains;1
298;156;254;159;land;false;plains;1
299;248;189;119;land;false;plains;1
300;204;252;206;land;false;plains;1
301;212;252;188;land;false;plains;1
302;109;213;241;land;true;plains;1
303;220;244;81;land;false;plains;1
304;197;68;252;land;false;plains;1
305;249;153;117;land;false;plains;1
306;207;198;225;land;false;plains;1
307;215;214;155;land;false;plains;1
308;162;235;172;land;false;plains;1
309;164;254;221;land;false;plains;1
310;220;243;162;land;false;plains;1
311;196;237;238;land;false;plains;1
312;168;227;131;land;false;plains;1
313;117;253;164;land;true;plains;1
314;226;160;216;land;true;plains;1
315;193;99;225;land;true;plains;1
316;233;231;92;land;true;plains;1
317;244;243;142;land;false;plains;1
318;206;158;179;land;false;plains;1
319;34;219;254;land;false;plains;1
320;237;157;118;land;false;plains;1
321;123;216;195;land;false;plains;1
322;231;112;216;land;false;plains;1
323;213;247;127;land;false;plains;1
324;162;240;99;land;false;plains;1
325;242;13;250;land;true;plains;1
326;215;236;62;land;true;plains;1
327;200;229;72;land;true;plains;1
328;206;160;166;land;true;plains;1
329;125;244;252;land;false;plains;1
330;155;239;239;land;false;plains;1
331;219;227;74;land;false;plains;1
332;177;232;225;land;false;plains;1
333;236;49;239;land;false;plains;1
334;69;250;244;land;false;plains;1
335;145;199;216;land;false;plains;1
336;253;163;147;land;true;plains;1
337;204;152;169;land;true;plains;1
338;207;76;233;land;true;plains;1
339;204;134;214;land;false;plains;1
340;169;106;240;land;false;plains;1
341;61;239;245;land;false;plains;1
342;241;89;236;land;false;plains;1
343;193;88;246;land;false;plains;1
344;228;182;162;land;false;plains;1
345;242;197;110;land;false;plains;1
346;199;195;116;land;false;plains;1
347;234;197;89;land;false;plains;1
348;189;218;146;land;false;plains;1
349;214;151;236;land;false;plains;1
350;129;154;251;land;true;plains;1
351;241;200;151;land;true;plains;1
352;231;241;188;land;false;plains;1
353;245;114;146;land;true;plains;1
354;242;85;229;land;false;plains;1
355;96;246;194;land;false;plains;1
356;136;195;202;land;false;plains;1
357;222;124;242;land;false;plains;1
358;245;235;46;land;false;plains;1
359;196;141;196;land;false;plains;1
360;185;236;82;land;true;plains;1
361;229;89;191;land;false;plains;1
362;122;168;233;land;false;plains;1
363;135;248;237;land;false;plains;1
364;221;248;174;land;false;plains;1
365;196;219;187;land;false;plains;1
366;198;116;231;land;false;plains;1
367;243;218;175;land;false;plains;1
368;186;237;140;land;true;plains;1
369;228;235;212;land;false;plains;1
370;68;250;230;land;true;plains;1
371;148;245;218;land;true;plains;1
372;168;177;217;land;false;plains;1
373;213;208;132;land;false;plains;1
374;208;207;233;land;true;plains;1
375;120;182;213;land;false;plains;1
376;215;214;101;land;false;plains;1
377;133;204;192;land;true;plains;1
378;236;239;170;land;true;plains;1
379;207;178;193;land;false;plains;1
380;164;243;240;land;false;plains;1
381;183;134;232;land;false;plains;1
382;64;240;206;land;true;plains;1
383;222;193;164;land;false;plains;1
384;212;245;85;land;false;plains;1
385;138;253;155;land;false;plains;1
386;129;235;175;land;false;plains;1
387;219;94;207;land;false;plains;1
388;170;117;230;land;false;plains;1
389;177;225;188;land;true;plains;1
390;220;133;218;land;false;plains;1
391;181;223;192;land;false;plains;1
392;237;173;106;land;true;plains;1
393;71;217;250;land;false;plains;1
394;151;185;243;land;false;plains;1
395;204;185;151;land;false;plains;1
396;249;228;102;land;false;plains;1
397;126;195;191;land;false;plains;1
398;223;250;78;land;true;plains;1
399;213;242;199;land;false;plains;1
400;224;109;195;land;true;plains;1
401;239;75;193;land;true;plains;1
402;161;166;188;land;false;plains;1
403;175;249;131;land;false;plains;1
404;190;223;172;land;true;plains;1
405;115;216;187;land;true;plains;1
406;191;178;232;land;false;plains;1
407;224;247;169;land;false;plains;1
408;198;142;222;land;false;plains;1
409;198;94;230;land;false;plains;1
410;170;249;118;land;true;plains;1
411;245;221;103;land;false;plains;1
412;140;213;171;land;false;plains;1
413;214;166;140;land;false;plains;1
414;252;135;240;land;false;plains;1
415;254;66;181;land;false;plains;1
416;229;194;102;land;false;plains;1
417;238;236;113;land;false;plains;1
418;246;184;86;land;true;plains;1
419;143;121;254;land;true;plains;1
420;232;143;208;land;false;plains;1
421;241;251;224;land;false;plains;1
422;242;191;117;land;false;plains;1
423;246;235;197;land;true;plains;1
424;206;220;134;land;false;plains;1
425;162;176;252;land;false;plains;1
426;186;250;118;land;false;plains;1
427;189;205;150;land;false;plains;1
428;207;164;249;land;false;plains;1
429;251;127;147;land;true;plains;1
430;81;226;212;land;true;plains;1
431;111;208;191;land;false;plains;1
432;245;34;252;land;false;plains;1
433;140;119;243;land;false;plains;1
434;250;98;193;land;false;plains;1
435;107;254;242;land;false;plains;1
436;162;237;189;land;false;plains;1
437;237;172;120;land;false;plains;1
438;213;72;216;land;false;plains;1
439;146;236;164;land;false;plains;1
440;206;231;110;land;false;plains;1
441;173;129;240;land;false;plains;1
442;217;227;68;land;false;plains;1
443;228;239;78;land;false;plains;1
444;170;173;167;land;false;plains;1
445;86;247;211;land;false;plains;1
446;205;232;222;land;true;plains;1
447;152;252;117;land;false;plains;1
448;252;243;190;land;false;plains;1
449;130;233;160;land;true;plains;1
450;251;37;243;land;false;plains;1
451;170;206;206;land;false;plains;1
452;252;213;205;land;true;plains;1
453;211;210;87;land;false;plains;1
454;187;235;119;land;false;plains;1
455;183;163;176;land;false;plains;1
456;224;81;220;land;false;plains;1
457;35;240;229;land;false;plains;1
458;206;118;254;land;false;plains;1
459;224;152;192;land;false;plains;1
460;207;240;248;land;false;plains;1
461;248;252;73;land;false;plains;1
462;208;188;120;land;false;plains;1
463;254;174;227;land;false;plains;1
464;184;125;229;land;false;plains;1
465;254;50;234;land;true;plains;1
466;141;148;245;land;false;plains;1
467;147;209;161;land;false;plains;1
468;225;186;239;land;true;plains;1
469;250;107;229;land;false;plains;1
470;218;177;119;land;false;plains;1
471;250;113;206;land;false;plains;1
472;240;251;85;land;true;plains;1
473;253;129;161;land;false;plains;1
474;214;223;169;land;false;plains;1
475;123;190;251;land;false;plains;1
476;129;197;190;land;false;plains;1
477;160;192;154;land;false;plains;1
478;227;242;194;land;false;plains;1
479;119;137;247;land;false;plains;1
480;172;217;145;land;true;plains;1
481;247;231;118;land;true;plains;1
482;210;108;208;land;false;plains;1
483;170;138;216;land;false;plains;1
484;246;41;243;land;false;plains;1
485;201;59;246;land;false;plains;1
486;208;214;148;land;false;plains;1
487;231;204;109;land;false;plains;1
488;207;248;197;land;false;plains;1
489;223;193;200;land;false;plains;1
490;234;183;91;land;false;plains;1
491;113;211;238;land;false;plains;1
492;251;236;74;land;false;plains;1
493;234;233;128;land;false;plains;1
494;226;245;216;land;false;plains;1
495;252;182;157;land;true;plains;1
496;129;238;187;land;false;plains;1
497;171;220;202;land;false;plains;1
498;183;151;182;land;false;plains;1
499;140;172;200;land;false;plains;1
500;151;220;182;land;false;plains;1
501;230;106;196;land;false;plains;1
502;160;204;180;land;false;plains;1
503;164;173;197;land;false;plains;1
504;82;219;237;land;false;plains;1
505;228;25;253;land;false;plains;1
506;225;254;191;land;false;plains;1
507;144;254;204;land;true;plains;1
508;218;162;153;land;false;plains;1
509;170;172;213;land;false;plains;1
510;149;175;245;land;false;plains;1
511;181;157;234;land;false;plains;1
512;107;177;231;land;false;plains;1
513;224;188;182;land;false;plains;1
514;238;124;207;land;false;plains;1
515;137;184;240;land;false;plains;1
516;138;180;248;land;false;plains;1
517;232;125;231;land;false;plains;1
518;163;253;203;land;false;plains;1
519;249;213;161;land;false;plains;1
520;230;241;115;land;false;plains;1
521;209;214;207;land;true;plains;1
522;172;167;176;land;false;plains;1
523;195;177;251;land;false;plains;1
524;146;187;225;land;false;plains;1
525;208;221;154;land;false;plains;1
526;217;123;247;land;false;plains;1
527;186;178;143;land;false;plains;1
528;75;226;201;land;false;plains;1
529;230;113;213;land;true;plains;1
530;152;247;194;land;false;plains;1
531;65;246;250;land;false;plains;1
532;156;249;114;land;false;plains;1
533;172;147;224;land;false;plains;1
534;222;249;254;land;true;plains;1
535;230;249;44;land;false;plains;1
536;254;31;217;land;false;plains;1
537;119;144;239;land;false;plains;1
538;134;248;172;land;false;plains;1
539;212;73;236;land;false;plains;1
540;146;183;200;land;false;plains;1
541;196;135;245;land;false;plains;1
542;228;141;191;land;true;plains;1
543;209;204;177;land;true;plains;1
544;167;173;244;land;false;plains;1
545;108;227;174;land;true;plains;1
546;163;173;189;land;false;plains;1
547;196;166;191;land;false;plains;1
548;173;113;246;land;false;plains;1
549;124;162;233;land;false;plains;1
550;244;219;125;land;false;plains;1
551;219;251;186;land;false;plains;1
552;189;156;177;land;false;plains;1
553;133;227;219;land;false;plains;1
554;145;213;211;land;false;plains;1
555;145;179;237;land;false;plains;1
556;216;127;184;land;false;plains;1
557;214;251;192;land;false;plains;1
558;200;158;190;land;false;plains;1
559;190;237;97;land;false;plains;1
560;228;201;253;land;false;plains;1
561;211;212;125;land;false;plains;1
562;67;205;233;land;false;plains;1
563;228;32;245;land;false;plains;1
564;219;128;171;land;false;plains;1
565;242;211;89;land;false;plains;1
566;146;251;188;land;false;plains;1
567;138;177;228;land;false;plains;1
568;231;176;149;land;false;plains;1
569;188;203;235;land;true;plains;1
570;243;202;221;land;true;plains;1
571;200;118;233;land;true;plains;1
572;233;177;241;land;false;plains;1
573;171;202;237;land;false;plains;1
574;239;102;167;land;false;plains;1
575;225;82;252;land;false;plains;1
576;167;196;240;land;true;plains;1
577;176;144;219;land;true;plains;1
578;228;228;122;land;false;plains;1
579;191;122;199;land;true;plains;1
580;253;126;227;land;true;plains;1
581;193;241;106;land;false;plains;1
582;227;163;125;land;false;plains;1
583;175;240;94;land;false;plains;1
584;216;250;202;land;false;plains;1
585;131;172;209;land;false;plains;1
586;164;246;92;land;false;plains;1
587;140;127;251;land;false;plains;1
588;236;206;223;land;true;plains;1
589;164;213;191;land;false;plains;1
590;110;211;215;land;true;plains;1
591;216;123;219;land;false;plains;1
592;201;243;87;land;true;plains;1
593;186;222;174;land;true;plains;1
594;181;237;231;land;false;plains;1
595;223;67;235;land;false;plains;1
596;56;238;218;land;false;plains;1
597;142;228;155;land;true;plains;1
598;237;84;192;land;true;plains;1
599;220;74;231;land;false;plains;1
600;236;185;147;land;false;plains;1
601;254;123;246;land;false;plains;1
602;206;120;210;land;false;plains;1
603;248;254;48;land;true;plains;1
604;232;174;105;land;false;plains;1
605;186;244;247;land;false;plains;1
606;193;185;199;land;false;plains;1
607;212;153;150;land;false;plains;1
608;187;209;190;land;false;plains;1
609;221;116;185;land;true;plains;1
610;167;235;187;land;false;plains;1
611;236;200;227;land;false;plains;1
612;204;206;248;land;false;plains;1
613;209;212;251;land;true;plains;1
614;129;213;231;land;true;plains;1
615;215;242;103;land;false;plains;1
616;203;235;113;land;false;plains;1
617;242;245;233;land;false;plains;1
618;121;246;208;land;false;plains;1
619;235;219;145;land;false;plains;1
620;209;145;232;land;true;plains;1
621;218;174;168;land;true;plains;1
622;250;221;35;land;false;plains;1
623;186;218;110;land;false;plains;1
624;251;167;238;land;false;plains;1
625;252;167;119;land;false;plains;1
626;225;77;220;land;false;plains;1
627;163;149;226;land;true;plains;1
628;230;80;237;land;false;plains;1
629;177;220;220;land;false;plains;1
630;192;237;123;land;true;plains;1
631;226;71;213;land;false;plains;1
632;219;62;250;land;false;plains;1
633;104;201;221;land;false;plains;1
634;204;208;162;land;false;plains;1
635;181;176;179;land;false;plains;1
636;240;127;134;land;false;plains;1
637;209;132;252;land;true;plains;1
638;222;89;252;land;false;plains;1
639;196;215;171;land;true;plains;1
640;196;186;217;land;false;plains;1
641;120;178;230;land;false;plains;1
642;109;226;184;land;false;plains;1
643;155;227;215;land;false;plains;1
644;204;230;114;land;false;plains;1
645;149;163;204;land;false;plains;1
646;178;175;210;land;false;plains;1
647;242;224;148;land;true;plains;1
648;160;228;243;land;false;plains;1
649;121;147;249;land;false;plains;1
650;212;153;145;land;false;plains;1
651;252;190;86;land;false;plains;1
652;239;192;191;land;false;plains;1
653;79;246;218;land;false;plains;1
654;119;184;216;land;false;plains;1
655;226;120;186;land;false;plains;1
656;233;68;253;land;false;plains;1
657;244;156;230;land;false;plains;1
658;69;249;230;land;false;plains;1
659;161;252;123;land;true;plains;1
660;204;108;194;land;false;plains;1
661;217;186;252;land;false;plains;1
662;188;227;189;land;true;plains;1
663;226;208;167;land;true;plains;1
664;203;153;190;land;false;plains;1
665;174;245;235;land;true;plains;1
666;77;241;246;land;false;plains;1
667;247;231;172;land;false;plains;1
668;174;114;251;land;false;plains;1
669;61;207;245;land;false;plains;1
670;148;238;146;land;false;plains;1
671;230;139;157;land;true;plains;1
672;229;79;249;land;false;plains;1
673;169;238;188;land;false;plains;1
674;183;140;227;land;false;plains;1
675;205;207;193;land;true;plains;1
676;174;152;253;land;false;plains;1
677;168;226;247;land;false;plains;1
678;211;49;243;land;false;plains;1
679;173;234;170;land;false;plains;1
680;185;103;240;land;true;plains;1
681;253;181;72;land;false;plains;1
682;213;241;85;land;false;plains;1
683;197;235;223;land;false;plains;1
684;107;204;225;land;false;plains;1
685;224;131;165;land;false;plains;1
686;253;170;197;land;false;plains;1
687;140;186;180;land;false;plains;1
688;124;246;156;land;true;plains;1
689;116;184;208;land;false;plains;1
690;231;205;159;land;false;plains;1
691;179;186;202;land;false;plains;1
692;201;214;236;land;false;plains;1
693;201;253;103;land;false;plains;1
694;204;219;92;land;false;plains;1
695;231;205;126;land;false;plains;1
696;212;183;247;land;false;plains;1
697;153;218;218;land;false;plains;1
698;136;208;191;land;false;plains;1
699;254;139;186;land;false;plains;1
700;228;254;57;land;false;plains;1
701;143;231;218;land;false;plains;1
702;211;225;190;land;false;plains;1
703;96;242;182;land;true;plains;1
704;205;126;205;land;false;plains;1
705;231;232;177;land;false;plains;1
706;240;150;168;land;false;plains;1
707;229;222;207;land;true;plains;1
708;250;234;239;land;false;plains;1
709;227;223;229;land;false;plains;1
710;204;247;172;land;false;plains;1
711;181;165;248;land;false;plains;1
712;190;88;224;land;true;plains;1
713;152;207;211;land;true;plains;1
714;189;251;173;land;false;plains;1
715;226;196;203;land;false;plains;1
716;201;218;151;land;false;plains;1
717;129;182;208;land;false;plains;1
718;214;250;68;land;true;plains;1
719;167;157;239;land;false;plains;1
720;248;228;159;land;false;plains;1
721;228;124;226;land;false;plains;1
722;149;221;152;land;false;plains;1
723;212;204;102;land;false;plains;1
724;172;123;213;land;true;plains;1
725;221;208;134;land;false;plains;1
726;70;217;214;land;false;plains;1
727;139;177;217;land;true;plains;1
728;185;223;190;land;false;plains;1
729;220;206;172;land;true;plains;1
730;243;233;250;land;false;plains;1
731;249;226;225;land;false;plains;1
732;178;201;193;land;false;plains;1
733;203;235;97;land;false;plains;1
734;181;175;194;land;false;plains;1
735;134;179;197;land;false;plains;1
736;198;108;206;land;false;plains;1
737;220;209;193;land;false;plains;1
738;206;191;234;land;true;plains;1
739;179;179;195;land;true;plains;1
740;233;19;253;land;false;plains;1
741;244;110;153;land;false;plains;1
742;105;187;245;land;false;plains;1
743;142;246;209;land;false;plains;1
744;237;198;154;land;false;plains;1
745;229;247;247;land;false;plains;1
746;203;188;245;land;false;plains;1
747;189;248;71;land;false;plains;1
748;244;18;246;land;false;plains;1
749;115;246;205;land;false;plains;1
750;99;238;227;land;false;plains;1
751;243;152;252;land;false;plains;1
752;204;219;220;land;true;plains;1
753;177;252;118;land;false;plains;1
754;233;245;140;land;true;plains;1
755;153;219;140;land;true;plains;1
756;188;215;104;land;true;plains;1
757;98;225;213;land;false;plains;1
758;126;247;214;land;false;plains;1
759;120;212;236;land;false;plains;1
760;223;236;110;land;false;plains;1
761;177;209;121;land;false;plains;1
762;140;247;162;land;false;plains;1
763;150;190;176;land;false;plains;1
764;177;226;181;land;false;plains;1
765;81;232;226;land;false;plains;1
766;139;181;185;land;true;plains;1
767;207;212;238;land;false;plains;1
768;197;140;212;land;false;plains;1
769;198;98;250;land;true;plains;1
770;103;155;251;land;false;plains;1
771;137;239;241;land;false;plains;1
772;222;216;118;land;false;plains;1
773;199;136;170;land;true;plains;1
774;239;248;107;land;true;plains;1
775;174;236;95;land;false;plains;1
776;101;223;200;land;false;plains;1
777;239;199;95;land;false;plains;1
778;228;196;208;land;false;plains;1
779;237;218;185;land;false;plains;1
780;152;246;163;land;false;plains;1
781;222;171;108;land;true;plains;1
782;140;181;187;land;false;plains;1
783;162;170;210;land;false;plains;1
784;227;234;167;land;false;plains;1
785;165;187;189;land;false;plains;1
786;254;194;205;land;false;plains;1
787;237;141;215;land;false;plains;1
788;243;67;249;land;false;plains;1
789;202;171;156;land;true;plains;1
790;226;209;115;land;true;plains;1
791;249;250;17;land;false;plains;1
792;219;253;89;land;false;plains;1
793;146;245;119;land;false;plains;1
794;143;252;177;land;false;plains;1
795;149;192;223;land;true;plains;1
796;155;219;192;land;false;plains;1
797;192;150;188;land;true;plains;1
798;202;80;243;land;false;plains;1
799;112;251;249;land;false;plains;1
800;200;176;171;land;false;plains;1
801;127;172;253;land;false;plains;1
802;236;191;155;land;true;plains;1
803;175;201;162;land;false;plains;1
804;80;219;219;land;false;plains;1
805;172;209;237;land;true;plains;1
806;238;80;203;land;false;plains;1
807;251;87;232;land;false;plains;1
808;130;243;204;land;false;plains;1
809;222;232;109;land;false;plains;1
810;122;158;247;land;false;plains;1
811;199;240;196;land;false;plains;1
812;161;170;248;land;true;plains;1
813;115;201;254;land;false;plains;1
814;67;236;249;land;false;plains;1
815;127;251;159;land;false;plains;1
816;227;215;82;land;false;plains;1
817;192;234;168;land;false;plains;1
818;220;241;46;land;false;plains;1
819;196;165;175;land;false;plains;1
820;254;195;119;land;false;plains;1
821;175;176;207;land;false;plains;1
822;182;184;189;land;false;plains;1
